origin,variant,rule_type
섬짱깨,섬짱@깨,특수문자 삽입
ㅅㅉㄲ,@ᄉᄍᄁ,특수문자 삽입
섬짱깨,섬짱^깨,특수문자 삽입
ㅅㅉㄲ,ᄉ-ᄍᄁ,특수문자 삽입
ㅅㅉㄲ,ᄉ^ᄍᄁ,특수문자 삽입
ㅅㅉㄲ,ᄉᄍ#ᄁ,특수문자 삽입
섬짱깨,섬섬섬짱깨,반복
섬짱깨,^섬짱깨,특수문자 삽입
섬짱깨,섬짱깨@,특수문자 삽입
ㅅㅉㄲ,ᄉ#ᄍᄁ,특수문자 삽입
ㅅㅉㄲ,ᄉᄍᄍᄍᄁ,반복
ㅅㅉㄲ,ᄉᄉᄉᄍᄁ,반복
섬짱깨,섬짱짱짱깨,반복
ㅆ,ᄊ_,특수문자 삽입
썅,썅썅,반복
ㅆ,^ᄊ,특수문자 삽입
ㅆ,ᄊᄊ,반복
썅,썅@,특수문자 삽입
ㅆ,ᄊ-,특수문자 삽입
썅,썅_,특수문자 삽입
썅,_썅,특수문자 삽입
썅,썅#,특수문자 삽입
썅,*썅,특수문자 삽입
ㅆ,ᄊ,특수문자 삽입
ㅆ,-ᄊ,특수문자 삽입
썅,.썅,특수문자 삽입
썅,-썅,특수문자 삽입
ㅆ,ᄊ~,특수문자 삽입
ㅆ,*ᄊ,특수문자 삽입
썅,썅^,특수문자 삽입
썅,ᄊ,초성화(비한글 보존)
ㅆ,ᄊ#,특수문자 삽입
ㅆ,ᄊᄊᄊᄊ,반복
ㅆ,ᄊ.,특수문자 삽입
ㅆ,~ᄊ,특수문자 삽입
썅,#썅,특수문자 삽입
썅,@썅,특수문자 삽입
썅,%썅,특수문자 삽입
썅,썅썅썅썅,반복
ㅆ,.ᄊ,특수문자 삽입
ㅆ,ᄊᄊᄊ,반복
썅,썅%,특수문자 삽입
ㅆ,#ᄊ,특수문자 삽입
ㅆ,_ᄊ,특수문자 삽입
썅,썅*,특수문자 삽입
ㅆ,%ᄊ,특수문자 삽입
ㅆ,ᄊ*,특수문자 삽입
썅,썅-,특수문자 삽입
썅,썅~,특수문자 삽입
썅,^썅,특수문자 삽입
ㅆ,ᄊ%,특수문자 삽입
ㅆ,ᄊ^,특수문자 삽입
썅,썅.,특수문자 삽입
ㅆ,@ᄊ,특수문자 삽입
ㅆ,ᄊ@,특수문자 삽입
썅,썅썅썅,반복
썅,~썅,특수문자 삽입
썅년,_썅년,특수문자 삽입
썅년,썅^년,특수문자 삽입
썅년,썅%년,특수문자 삽입
ㅆㄴ,ᄊᄂᄂ,반복
썅년,@썅년,특수문자 삽입
ㅆㄴ,ᄊ@ᄂ,특수문자 삽입
ㅆㄴ,ᄊᄂ#,특수문자 삽입
썅년,썅썅썅년,반복
ㅆㄴ,ᄊᄊᄊᄂ,반복
ㅆㄴ,ᄊᄂ_,특수문자 삽입
ㅆㄴ,ᄊᄂ%,특수문자 삽입
ㅆㄴ,ᄊᄂ^,특수문자 삽입
썅년,썅-년,특수문자 삽입
ㅆㄴ,#ᄊᄂ,특수문자 삽입
썅년,#썅년,특수문자 삽입
ㅆㄴ,ᄊ^ᄂ,특수문자 삽입
ㅆㄴ,ᄊ-ᄂ,특수문자 삽입
ㅆㄴ,ᄊᄂᄂᄂᄂ,반복
썅년,썅.년,특수문자 삽입
ㅆㄴ,~ᄊᄂ,특수문자 삽입
ㅆㄴ,ᄊ_ᄂ,특수문자 삽입
ㅆㄴ,ᄊ*ᄂ,특수문자 삽입
썅년,썅년.,특수문자 삽입
썅년,썅@년,특수문자 삽입
ㅆㄴ,@ᄊᄂ,특수문자 삽입
ㅆㄴ,.ᄊᄂ,특수문자 삽입
썅년,썅년년,반복
썅년,썅년#,특수문자 삽입
ㅆㄴ,ᄊᄂ.,특수문자 삽입
썅년,썅년년년,반복
ㅆㄴ,_ᄊᄂ,특수문자 삽입
ㅆㄴ,ᄊᄂ-,특수문자 삽입
썅년,썅년~,특수문자 삽입
썅년,ᄊᄂ,초성화
ㅆㄴ,ᄊᄂ,특수문자 삽입
썅년,썅~년,특수문자 삽입
썅년,.썅년,특수문자 삽입
ㅆㄴ,ᄊᄂ~,특수문자 삽입
썅년,~썅년,특수문자 삽입
썅년,^썅년,특수문자 삽입
ㅆㄴ,^ᄊᄂ,특수문자 삽입
ㅆㄴ,ᄊ ᄂ,특수문자 삽입
ㅆㄴ,-ᄊᄂ,특수문자 삽입
썅년,썅년*,특수문자 삽입
썅년,썅년@,특수문자 삽입
ㅆㄴ,ᄊ%ᄂ,특수문자 삽입
썅년,썅년_,특수문자 삽입
썅년,썅_년,특수문자 삽입
썅년,썅년-,특수문자 삽입
썅년아,썅년-아,특수문자 삽입
썅년아,썅년아,특수문자 삽입
ㅆㄴㅇ,ᄊᄊᄂᄋ,반복
ㅆㄴㅇ,ᄊ%ᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊ.ᄂᄋ,특수문자 삽입
썅년아,썅#년아,특수문자 삽입
썅년아,썅@년아,특수문자 삽입
ㅆㄴㅇ,ᄊᄊᄊᄂᄋ,반복
썅년아,~썅년아,특수문자 삽입
ㅆㄴㅇ,_ᄊᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋ%,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋᄋᄋᄋ,반복
썅년아,ᄊᄂᄋ,초성화
썅년아,썅년 아,특수문자 삽입
ㅆㄴㅇ,^ᄊᄂᄋ,특수문자 삽입
썅년아,썅년아아아,반복
썅년아,썅년#아,특수문자 삽입
ㅆㄴㅇ,ᄊ*ᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ ᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ#ᄋ,특수문자 삽입
ㅆㄴㅇ,@ᄊᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋᄋᄋ,반복
ㅆㄴㅇ,ᄊ-ᄂᄋ,특수문자 삽입
썅년아,썅년아.,특수문자 삽입
썅년아,썅년%아,특수문자 삽입
썅년아,썅년아*,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄂᄋ,반복
ㅆㄴㅇ,ᄊᄂᄋ@,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋ^,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋ.,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ*ᄋ,특수문자 삽입
썅년아,썅썅썅년아,반복
썅년아,썅%년아,특수문자 삽입
썅년아,썅년아%,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ-ᄋ,특수문자 삽입
썅년아,%썅년아,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ.ᄋ,특수문자 삽입
썅년아,썅년_아,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ%ᄋ,특수문자 삽입
썅년아,썅년년아,반복
썅년아,썅^년아,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ◯,동형문자 변형
ㅆㄴㅇ,ᄊᄂᄋ-,특수문자 삽입
ㅆㄴㅇ,ᄊ#ᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ○,동형문자 변형
ㅆㄴㅇ,ᄊᄂᄋ#,특수문자 삽입
썅년아,썅년아-,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋ_,특수문자 삽입
썅놈,썅 놈,특수문자 삽입
썅놈,썅^놈,특수문자 삽입
썅놈,썅-놈,특수문자 삽입
썅놈,썅놈놈놈놈,반복
썅놈,#썅놈,특수문자 삽입
썅놈,썅놈놈,반복
썅놈,.썅놈,특수문자 삽입
썅놈,^썅놈,특수문자 삽입
썅놈,ᄊᄂ,초성화(비한글 보존)
썅놈,~썅놈,특수문자 삽입
썅놈,썅.놈,특수문자 삽입
썅놈,썅놈#,특수문자 삽입
썅놈,썅~놈,특수문자 삽입
썅놈,썅@놈,특수문자 삽입
ㅆㄴ,ᄊ.ᄂ,특수문자 삽입
ㅆㄴ,ᄊᄂᄂᄂ,반복
썅놈,썅_놈,특수문자 삽입
썅놈,_썅놈,특수문자 삽입
썅놈,썅놈%,특수문자 삽입
썅놈,썅썅썅놈,반복
썅놈,썅놈@,특수문자 삽입
썅놈,썅놈_,특수문자 삽입
ㅆㄴ,%ᄊᄂ,특수문자 삽입
ㅆㄴ,ᄊᄊᄂ,반복
ㅆㄴ,ᄊᄂ*,특수문자 삽입
썅놈,썅놈놈놈,반복
ㅆㄴ,ᄊᄂ@,특수문자 삽입
썅놈,*썅놈,특수문자 삽입
썅놈,썅놈-,특수문자 삽입
썅놈,썅놈^,특수문자 삽입
썅놈의,썅놈-의,특수문자 삽입
ㅆㄴㅇ,ᄊ@ᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊ ᄂᄋ,특수문자 삽입
썅놈의,%썅놈의,특수문자 삽입
썅놈의,썅놈~의,특수문자 삽입
썅놈의,썅놈의.,특수문자 삽입
썅놈의,썅%놈의,특수문자 삽입
썅놈의,썅놈의@,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋ*,특수문자 삽입
썅놈의,썅놈의,특수문자 삽입
썅놈의,썅놈%의,특수문자 삽입
썅놈의,썅놈놈놈의,반복
ㅆㄴㅇ,#ᄊᄂᄋ,특수문자 삽입
썅놈의,썅-놈의,특수문자 삽입
썅놈의,~썅놈의,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ@ᄋ,특수문자 삽입
썅놈의,썅놈_의,특수문자 삽입
썅놈의,썅놈*의,특수문자 삽입
ㅆㄴㅇ,ᄊᄂᄋ~,특수문자 삽입
썅놈의,썅^놈의,특수문자 삽입
썅놈의,썅놈의%,특수문자 삽입
썅놈의,썅놈^의,특수문자 삽입
ㅆㄴㅇ,*ᄊᄂᄋ,특수문자 삽입
썅놈의,썅#놈의,특수문자 삽입
썅놈의,*썅놈의,특수문자 삽입
ㅆㄴㅇ,ᄊ~ᄂᄋ,특수문자 삽입
썅놈의,썅놈@의,특수문자 삽입
썅놈의,썅놈의#,특수문자 삽입
썅놈의,#썅놈의,특수문자 삽입
썅놈의,썅_놈의,특수문자 삽입
ㅆㄴㅇ,~ᄊᄂᄋ,특수문자 삽입
ㅆㄴㅇ,ᄊᄂ^ᄋ,특수문자 삽입
썅놈의,썅놈놈의,반복
썅놈의,썅*놈의,특수문자 삽입
썅놈의,썅놈의의의,반복
썅불알,썅불~알,특수문자 삽입
ㅆㅂㅇ,~ᄊᄇᄋ,특수문자 삽입
ㅆㅂㅇ,%ᄊᄇᄋ,특수문자 삽입
썅불알,%썅불알,특수문자 삽입
썅불알,썅~불알,특수문자 삽입
썅불알,썅불%알,특수문자 삽입
ㅆㅂㅇ,ᄊᄇᄇᄇᄋ,반복
ㅆㅂㅇ,ᄊᄇ^ᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊ#ᄇᄋ,특수문자 삽입
ㅆㅂㅇ,.ᄊᄇᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊ*ᄇᄋ,특수문자 삽입
썅불알,썅불알_,특수문자 삽입
썅불알,썅@불알,특수문자 삽입
ㅆㅂㅇ,-ᄊᄇᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊᄇᄋ^,특수문자 삽입
썅불알,~썅불알,특수문자 삽입
썅불알,_썅불알,특수문자 삽입
썅불알,썅불알,특수문자 삽입
ㅆㅂㅇ,ᄊᄇᄋᄋᄋ,반복
ㅆㅂㅇ,ᄊᄆᄋ,자판오타
썅불알,썅불@알,특수문자 삽입
ㅆㅂㅇ,ᄊᄇ_ᄋ,특수문자 삽입
썅불알,썅불알~,특수문자 삽입
ㅆㅂㅇ,ᄊᄇ~ᄋ,특수문자 삽입
썅불알,썅불알#,특수문자 삽입
썅불알,썅불불불알,반복
ㅆㅂㅇ,ᄊ~ᄇᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊᄇᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊᄇ@ᄋ,특수문자 삽입
썅불알,썅불-알,특수문자 삽입
ㅆㅂㅇ,ᄊᄇ◯,동형문자 변형
ㅆㅂㅇ,*ᄊᄇᄋ,특수문자 삽입
썅불알,썅불알-,특수문자 삽입
ㅆㅂㅇ,ᄊᄊᄇᄋ,반복
ㅆㅂㅇ,ᄊ-ᄇᄋ,특수문자 삽입
썅불알,썅썅썅불알,반복
ㅆㅂㅇ,ᄊᄇᄋ@,특수문자 삽입
썅불알,썅%불알,특수문자 삽입
ㅆㅂㅇ,ᄊ_ᄇᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊᄇ*ᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊᄊᄊᄇᄋ,반복
ㅆㅂㅇ,ᄊᄇᄋᄋ,반복
썅불알,썅불알^,특수문자 삽입
ㅆㅂㅇ,ᄊ^ᄇᄋ,특수문자 삽입
썅불알,^썅불알,특수문자 삽입
ㅆㅂㅇ,ᄊ@ᄇᄋ,특수문자 삽입
ㅆㅂㅇ,ᄊᄇ#ᄋ,특수문자 삽입
썅불알,#썅불알,특수문자 삽입
썅불알,썅불 알,특수문자 삽입
ㅆㅇㄴ,ᄊᄋ%ᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊ~ᄋᄂ,특수문자 삽입
썩을년,썩을년-,특수문자 삽입
ㅆㅇㄴ,ᄊᄋ#ᄂ,특수문자 삽입
썩을년,ᄊᄋᄂ,초성화(비한글 보존)
ㅆㅇㄴ,ᄊᄋ*ᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂᄂᄂ,반복
ㅆㅇㄴ,ᄊᄋ_ᄂ,특수문자 삽입
썩을년,_썩을년,특수문자 삽입
ㅆㅇㄴ,^ᄊᄋᄂ,특수문자 삽입
썩을년,*썩을년,특수문자 삽입
썩을년,^썩을년,특수문자 삽입
ㅆㅇㄴ,ᄊ%ᄋᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊ.ᄋᄂ,특수문자 삽입
ㅆㅇㄴ,*ᄊᄋᄂ,특수문자 삽입
썩을년,썩을년@,특수문자 삽입
썩을년,썩을년#,특수문자 삽입
썩을년,@썩을년,특수문자 삽입
ㅆㅇㄴ,ᄊ#ᄋᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂ_,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂ^,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂ.,특수문자 삽입
썩을년,썩을년*,특수문자 삽입
ㅆㅇㄴ,ᄊᄋ^ᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂᄂ,반복
ㅆㅇㄴ,ᄊᄊᄊᄋᄂ,반복
썩을년,썩 을년,특수문자 삽입
썩을년,썩@을년,특수문자 삽입
썩을년,썩을@년,특수문자 삽입
썩을년,썩을년%,특수문자 삽입
ㅆㅇㄴ,ᄊ○ᄂ,동형문자 변형
ㅆㅇㄴ,ᄊᄋᄂ~,특수문자 삽입
ㅆㅇㄴ,ᄊ〇ᄂ,동형문자 변형
ㅆㅇㄴ,.ᄊᄋᄂ,특수문자 삽입
썩을년,썩^을년,특수문자 삽입
ㅆㅇㄴ,ᄊ_ᄋᄂ,특수문자 삽입
썩을년,썩을#년,특수문자 삽입
썩을년,썩을*년,특수문자 삽입
썩을년,썩*을년,특수문자 삽입
썩을년,썩을~년,특수문자 삽입
썩을년,썩을을을년,반복
ㅆㅇㄴ,ᄊᄋᄂ-,특수문자 삽입
썩을년,썩썩을년,반복
썩을년,썩~을년,특수문자 삽입
썩을년,썩%을년,특수문자 삽입
썩을년,썩썩썩을년,반복
썩을년,썩#을년,특수문자 삽입
썩을년아,썩을년아@,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ~ᄋᄂᄋ,특수문자 삽입
썩을년아,썩을년.아,특수문자 삽입
썩을년아,썩을년~아,특수문자 삽입
썩을년아,썩을년아아,반복
ㅆㅇㄴㅇ,ᄊᄊᄊᄋᄂᄋ,반복
ㅆㅇㄴㅇ,ᄊᄋᄂ〇,동형문자 변형
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ*,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ○ᄂᄋ,동형문자 변형
썩을년아,#썩을년아,특수문자 삽입
ㅆㅇㄴㅇ,@ᄊᄋᄂᄋ,특수문자 삽입
썩을년아,썩을년#아,특수문자 삽입
썩을년아,썩@을년아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂ◯,동형문자 변형
썩을년아,썩을년아%,특수문자 삽입
썩을년아,썩_을년아,특수문자 삽입
ㅆㅇㄴㅇ,*ᄊᄋᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄋᄋᄂᄋ,반복
ㅆㅇㄴㅇ,^ᄊᄋᄂᄋ,특수문자 삽입
썩을년아,*썩을년아,특수문자 삽입
썩을년아,썩을-년아,특수문자 삽입
썩을년아,썩을년아^,특수문자 삽입
썩을년아,썩 을년아,특수문자 삽입
썩을년아,@썩을년아,특수문자 삽입
썩을년아,썩을년%아,특수문자 삽입
썩을년아,썩을을을년아,반복
썩을년아,썩을년아~,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋ_ᄂᄋ,특수문자 삽입
썩을년아,썩을년아,특수문자 삽입
썩을년아,썩을년아아아아,반복
썩을년아,썩을.년아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ^ᄋᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ〇ᄂᄋ,동형문자 변형
ㅆㅇㄴㅇ,ᄊᄋᄂᄂᄋ,반복
ㅆㅇㄴㅇ,ᄊᄋᄂ@ᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ◯ᄂᄋ,동형문자 변형
ㅆㅇㄴㅇ,ᄊᄋᄂ ᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ#ᄋᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ.,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ@ᄋᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ ᄋᄂᄋ,특수문자 삽입
썩을년아,썩을을년아,반복
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ@,특수문자 삽입
썩을년아,썩~을년아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄊᄋᄂᄋ,반복
썩을년아,.썩을년아,특수문자 삽입
썩을년아,썩을년아_,특수문자 삽입
썩을년아,썩을년-아,특수문자 삽입
ㅆㅇㄴㅇ,~ᄊᄋᄂᄋ,특수문자 삽입
썩을놈,-썩을놈,특수문자 삽입
썩을놈,_썩을놈,특수문자 삽입
썩을놈,썩~을놈,특수문자 삽입
ㅆㅇㄴ,ᄊᄋ ᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊ ᄋᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊ*ᄋᄂ,특수문자 삽입
썩을놈,^썩을놈,특수문자 삽입
썩을놈,썩을놈놈,반복
썩을놈,.썩을놈,특수문자 삽입
썩을놈,ᄊᄋᄂ,초성화(비한글 보존)
ㅆㅇㄴ,ᄊᄋ-ᄂ,특수문자 삽입
썩을놈,썩%을놈,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄋᄋᄂ,반복
썩을놈,썩을.놈,특수문자 삽입
ㅆㅇㄴ,#ᄊᄋᄂ,특수문자 삽입
ㅆㅇㄴ,_ᄊᄋᄂ,특수문자 삽입
ㅆㅇㄴ,~ᄊᄋᄂ,특수문자 삽입
썩을놈,%썩을놈,특수문자 삽입
썩을놈,썩썩을놈,반복
썩을놈,썩^을놈,특수문자 삽입
ㅆㅇㄴ,-ᄊᄋᄂ,특수문자 삽입
ㅆㅇㄴ,ᄊ@ᄋᄂ,특수문자 삽입
썩을놈,썩#을놈,특수문자 삽입
썩을놈,썩_을놈,특수문자 삽입
썩을놈,썩.을놈,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂ%,특수문자 삽입
썩을놈,썩을놈^,특수문자 삽입
썩을놈,썩을@놈,특수문자 삽입
ㅆㅇㄴ,%ᄊᄋᄂ,특수문자 삽입
썩을놈,썩을놈*,특수문자 삽입
썩을놈,*썩을놈,특수문자 삽입
ㅆㅇㄴ,ᄊᄋᄂ*,특수문자 삽입
썩을놈,썩@을놈,특수문자 삽입
썩을놈,썩을#놈,특수문자 삽입
썩을놈,썩을*놈,특수문자 삽입
썩을놈,썩을놈놈놈놈,반복
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ^,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋ@ᄂᄋ,특수문자 삽입
썩을놈아,썩*을놈아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ%ᄋᄂᄋ,특수문자 삽입
썩을놈아,썩을놈.아,특수문자 삽입
썩을놈아,썩을_놈아,특수문자 삽입
썩을놈아,썩을@놈아,특수문자 삽입
썩을놈아,썩-을놈아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋ^ᄂᄋ,특수문자 삽입
썩을놈아,썩_을놈아,특수문자 삽입
ㅆㅇㄴㅇ,_ᄊᄋᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂ%ᄋ,특수문자 삽입
썩을놈아,썩을놈아@,특수문자 삽입
썩을놈아,썩을놈아_,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ_ᄋᄂᄋ,특수문자 삽입
썩을놈아,썩을놈아아아,반복
썩을놈아,썩을놈@아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ#,특수문자 삽입
썩을놈아,썩을놈아-,특수문자 삽입
썩을놈아,썩을놈_아,특수문자 삽입
ㅆㅇㄴㅇ,#ᄊᄋᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂ.ᄋ,특수문자 삽입
ㅆㅇㄴㅇ,.ᄊᄋᄂᄋ,특수문자 삽입
썩을놈아,썩을.놈아,특수문자 삽입
썩을놈아,썩을놈아#,특수문자 삽입
ㅆㅇㄴㅇ,ᄊ*ᄋᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,-ᄊᄋᄂᄋ,특수문자 삽입
썩을놈아,썩을-놈아,특수문자 삽입
썩을놈아,*썩을놈아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋ%ᄂᄋ,특수문자 삽입
썩을놈아,썩.을놈아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ-,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂ_ᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂ-ᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂᄋᄋ,반복
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ%,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂᄋ~,특수문자 삽입
썩을놈아,썩^을놈아,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂᄋᄋᄋ,반복
썩을놈아,썩을놈아.,특수문자 삽입
썩을놈아,썩을놈아아,반복
썩을놈아,썩@을놈아,특수문자 삽입
썩을놈의,썩을~놈의,특수문자 삽입
썩을놈의,썩을놈의@,특수문자 삽입
썩을놈의,썩썩을놈의,반복
ㅆㅇㄴㅇ,ᄊᄋ-ᄂᄋ,특수문자 삽입
썩을놈의,썩을#놈의,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋ ᄂᄋ,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂ~ᄋ,특수문자 삽입
썩을놈의,썩을놈의,특수문자 삽입
썩을놈의,^썩을놈의,특수문자 삽입
썩을놈의,썩을%놈의,특수문자 삽입
썩을놈의,썩-을놈의,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋᄂ^ᄋ,특수문자 삽입
썩을놈의,썩#을놈의,특수문자 삽입
썩을놈의,썩을놈의^,특수문자 삽입
썩을놈의,~썩을놈의,특수문자 삽입
썩을놈의,썩*을놈의,특수문자 삽입
썩을놈의,썩을놈의*,특수문자 삽입
썩을놈의,썩을놈놈의,반복
썩을놈의,썩을 놈의,특수문자 삽입
썩을놈의,썩을놈의.,특수문자 삽입
썩을놈의,썩을-놈의,특수문자 삽입
썩을놈의,썩~을놈의,특수문자 삽입
썩을놈의,ᄊᄋᄂᄋ,초성화(비한글 보존)
썩을놈의,.썩을놈의,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋ*ᄂᄋ,특수문자 삽입
썩을놈의,썩을놈@의,특수문자 삽입
ㅆㅇㄴㅇ,ᄊᄋ#ᄂᄋ,특수문자 삽입
썩을놈의,썩썩썩을놈의,반복
썩을놈의,썩을놈의의,반복
ㅆㅇㄴㅇ,ᄊᄋ~ᄂᄋ,특수문자 삽입
썩을놈의,썩을놈의의의의,반복
썩을놈의,썩을을놈의,반복
썩을놈의,썩을놈의의의,반복
ㅆㅇㄴㅇ,ᄊᄋᄋᄂᄋ,반복
ㅆㅇㅅㄲ,ᄊᄋᄉ.ᄁ,특수문자 삽입
ㅆㅇㅅㄲ,ᄊ-ᄋᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,ᄊ*ᄋᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,.ᄊᄋᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,ᄊ%ᄋᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,_ᄊᄋᄉᄁ,특수문자 삽입
썩을새끼,썩을~새끼,특수문자 삽입
썩을새끼,.썩을새끼,특수문자 삽입
ㅆㅇㅅㄲ,ᄊ◯ᄉᄁ,동형문자 변형
썩을새끼,썩을새끼끼끼끼,반복
ㅆㅇㅅㄲ,ᄊᄋᄋᄋᄉᄁ,반복
썩을새끼,썩을새.끼,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄋᄉᄁ,특수문자 삽입
썩을새끼,썩^을새끼,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄋᄉ^ᄁ,특수문자 삽입
썩을새끼,#썩을새끼,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄋᄋᄁ,자판오타
ㅆㅇㅅㄲ,ᄊᄋᄂᄁ,자판오타
ㅆㅇㅅㄲ,ᄊᄋᄉᄁ*,특수문자 삽입
썩을새끼,썩을새끼*,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄋ ᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄋ@ᄉᄁ,특수문자 삽입
썩을새끼,%썩을새끼,특수문자 삽입
ㅆㅇㅅㄲ,ᄊ~ᄋᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,ᄊ ᄋᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄋᄉ%ᄁ,특수문자 삽입
썩을새끼,썩을새새새끼,반복
ㅆㅇㅅㄲ,ᄊ^ᄋᄉᄁ,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄋ_ᄉᄁ,특수문자 삽입
썩을새끼,~썩을새끼,특수문자 삽입
썩을새끼,^썩을새끼,특수문자 삽입
썩을새끼,썩%을새끼,특수문자 삽입
썩을새끼,썩*을새끼,특수문자 삽입
ㅆㅇㅅㄲ,ᄊ○ᄉᄁ,동형문자 변형
ㅆㅇㅅㄲ,~ᄊᄋᄉᄁ,특수문자 삽입
썩을새끼,썩을새끼끼,반복
ㅆㅇㅅㄲ,ᄊᄋᄉ ᄁ,특수문자 삽입
썩을새끼,썩을새^끼,특수문자 삽입
썩을새끼,썩 을새끼,특수문자 삽입
썩을새끼,썩을 새끼,특수문자 삽입
ㅆㅇㅅㄲ,ᄊᄊᄋᄉᄁ,반복
